episode=50 train_reward=-6.368 val_reward=-2.821 val_completed=2.000 coverage=0.705 collision=0.000 loss=0.0345
episode=1150 train_reward=23.169 val_reward=22.728 val_completed=4.000 coverage=0.317 collision=0.000 loss=0.0376
episode=1200 train_reward=23.169 val_reward=22.685 val_completed=4.000 coverage=0.298 collision=0.000 loss=0.0228
episode=1250 train_reward=22.565 val_reward=23.124 val_completed=4.000 coverage=0.308 collision=0.000 loss=0.0686
episode=1300 train_reward=22.727 val_reward=22.683 val_completed=4.000 coverage=0.317 collision=0.000 loss=0.0352
episode=1350 train_reward=22.691 val_reward=22.520 val_completed=4.000 coverage=0.373 collision=0.000 loss=0.0186
episode=1400 train_reward=21.868 val_reward=23.124 val_completed=4.000 coverage=0.312 collision=0.000 loss=0.0166
episode=1450 train_reward=22.574 val_reward=22.648 val_completed=4.000 coverage=0.350 collision=0.000 loss=0.0363
episode=1500 train_reward=22.092 val_reward=23.123 val_completed=4.000 coverage=0.320 collision=0.000 loss=0.0553
episode=1550 train_reward=22.683 val_reward=22.649 val_completed=4.000 coverage=0.347 collision=0.000 loss=0.0157
episode=1600 train_reward=22.641 val_reward=23.123 val_completed=4.000 coverage=0.320 collision=0.000 loss=0.0892
episode=1650 train_reward=23.124 val_reward=22.645 val_completed=4.000 coverage=0.343 collision=0.000 loss=0.0432
episode=1700 train_reward=23.124 val_reward=22.643 val_completed=4.000 coverage=0.355 collision=0.000 loss=0.0122
episode=1750 train_reward=22.686 val_reward=22.648 val_completed=4.000 coverage=0.355 collision=0.000 loss=0.0320
episode=1800 train_reward=22.727 val_reward=23.124 val_completed=4.000 coverage=0.305 collision=0.000 loss=0.0232
episode=1850 train_reward=22.726 val_reward=22.681 val_completed=4.000 coverage=0.290 collision=0.000 loss=0.0116
episode=1900 train_reward=23.124 val_reward=23.169 val_completed=4.000 coverage=0.312 collision=0.000 loss=0.0173
episode=1950 train_reward=23.124 val_reward=23.124 val_completed=4.000 coverage=0.305 collision=0.000 loss=0.0129
episode=2000 train_reward=22.644 val_reward=22.686 val_completed=4.000 coverage=0.282 collision=0.000 loss=0.0410
episode=2050 train_reward=23.124 val_reward=23.124 val_completed=4.000 coverage=0.305 collision=0.000 loss=0.0277
episode=2100 train_reward=22.692 val_reward=23.124 val_completed=4.000 coverage=0.305 collision=0.000 loss=0.0269
episode=2150 train_reward=23.123 val_reward=23.123 val_completed=4.000 coverage=0.320 collision=0.000 loss=0.0098
episode=2200 train_reward=22.733 val_reward=23.123 val_completed=4.000 coverage=0.320 collision=0.000 loss=0.0234
episode=2250 train_reward=23.123 val_reward=23.123 val_completed=4.000 coverage=0.320 collision=0.000 loss=0.0524
episode=2300 train_reward=23.124 val_reward=23.124 val_completed=4.000 coverage=0.305 collision=0.000 loss=0.0171
episode=2350 train_reward=23.124 val_reward=23.124 val_completed=4.000 coverage=0.305 collision=0.000 loss=0.0139
episode=2400 train_reward=23.124 val_reward=23.124 val_completed=4.000 coverage=0.305 collision=0.000 loss=0.0340
episode=2450 train_reward=23.123 val_reward=23.123 val_completed=4.000 coverage=0.320 collision=0.000 loss=0.0092
episode=2500 train_reward=23.124 val_reward=23.123 val_completed=4.000 coverage=0.320 collision=0.000 loss=0.0279
episode=2550 train_reward=22.640 val_reward=23.123 val_completed=4.000 coverage=0.320 collision=0.000 loss=0.0097
episode=2600 train_reward=22.680 val_reward=23.123 val_completed=4.000 coverage=0.320 collision=0.000 loss=0.0318
episode=2650 train_reward=23.169 val_reward=23.123 val_completed=4.000 coverage=0.320 collision=0.000 loss=0.0354
episode=2700 train_reward=20.562 val_reward=23.123 val_completed=4.000 coverage=0.320 collision=0.000 loss=0.0759
episode=2750 train_reward=23.123 val_reward=23.123 val_completed=4.000 coverage=0.320 collision=0.000 loss=0.0096
episode=2800 train_reward=23.169 val_reward=23.124 val_completed=4.000 coverage=0.305 collision=0.000 loss=0.0093
episode=2850 train_reward=23.123 val_reward=23.123 val_completed=4.000 coverage=0.320 collision=0.000 loss=0.0185
episode=2900 train_reward=22.629 val_reward=23.123 val_completed=4.000 coverage=0.320 collision=0.000 loss=0.0119
episode=2950 train_reward=22.643 val_reward=23.124 val_completed=4.000 coverage=0.305 collision=0.000 loss=0.0134
episode=3000 train_reward=23.124 val_reward=23.123 val_completed=4.000 coverage=0.320 collision=0.000 loss=0.0098
episode=3050 train_reward=23.124 val_reward=23.123 val_completed=4.000 coverage=0.320 collision=0.000 loss=0.0386
episode=3100 train_reward=23.124 val_reward=23.124 val_completed=4.000 coverage=0.305 collision=0.000 loss=0.0861
episode=3150 train_reward=23.124 val_reward=23.124 val_completed=4.000 coverage=0.305 collision=0.000 loss=0.0138
episode=3200 train_reward=23.123 val_reward=23.123 val_completed=4.000 coverage=0.320 collision=0.000 loss=0.0627
episode=3250 train_reward=22.638 val_reward=23.124 val_completed=4.000 coverage=0.305 collision=0.000 loss=0.0274
episode=3300 train_reward=23.123 val_reward=23.123 val_completed=4.000 coverage=0.320 collision=0.000 loss=0.0585
episode=3350 train_reward=23.123 val_reward=23.123 val_completed=4.000 coverage=0.320 collision=0.000 loss=0.0103
episode=3400 train_reward=23.124 val_reward=23.123 val_completed=4.000 coverage=0.320 collision=0.000 loss=0.0150
episode=3450 train_reward=23.124 val_reward=23.123 val_completed=4.000 coverage=0.320 collision=0.000 loss=0.0275
episode=3500 train_reward=23.123 val_reward=23.123 val_completed=4.000 coverage=0.320 collision=0.000 loss=0.0193
episode=3550 train_reward=23.123 val_reward=23.123 val_completed=4.000 coverage=0.320 collision=0.000 loss=0.0330
episode=3600 train_reward=23.124 val_reward=23.123 val_completed=4.000 coverage=0.320 collision=0.000 loss=0.0074
episode=3650 train_reward=23.124 val_reward=23.124 val_completed=4.000 coverage=0.305 collision=0.000 loss=0.0384
episode=3700 train_reward=22.685 val_reward=23.123 val_completed=4.000 coverage=0.320 collision=0.000 loss=0.0174
episode=3750 train_reward=23.124 val_reward=23.123 val_completed=4.000 coverage=0.320 collision=0.000 loss=0.0422
episode=3800 train_reward=23.123 val_reward=23.123 val_completed=4.000 coverage=0.320 collision=0.000 loss=0.0336
episode=3850 train_reward=23.123 val_reward=23.124 val_completed=4.000 coverage=0.305 collision=0.000 loss=0.0099
episode=3900 train_reward=23.123 val_reward=23.123 val_completed=4.000 coverage=0.320 collision=0.000 loss=0.0224
episode=3950 train_reward=22.643 val_reward=23.123 val_completed=4.000 coverage=0.320 collision=0.000 loss=0.0157
episode=4000 train_reward=23.124 val_reward=23.124 val_completed=4.000 coverage=0.305 collision=0.000 loss=0.0130
