boundary_hit_ratio_difference,collision_agent_ratio_difference,comparison,completed_mean_difference,completed_value_mean_difference,coverage_overlap_ratio_mean_difference,detected_mean_difference,detected_to_completed_ratio_difference,detected_value_mean_difference,detection_probability,episode_length_mean_difference,first_completion_step_mean_difference,first_detection_step_mean_difference,had_completion_mean_difference,had_detection_mean_difference,knowledge_overlap_ratio_mean_difference,left_algo,left_policy_mode,local_new_observed_cells_per_decision_difference,local_sensor_revisit_ratio_difference,mean_local_coverage_ratio_mean_difference,new_observed_cells_per_step_difference,revisit_ratio_difference,reward_mean_difference,right_algo,right_policy_mode,scope,sensor_coverage_ratio_mean_difference,sensor_revisit_ratio_difference,simultaneous_sensor_overlap_ratio_mean_difference,stay_ratio_difference,team_coverage_ratio_mean_difference,team_new_observed_cells_per_env_step_difference,tracking_progress_ratio_difference,training_seed
0.0,0.030244444444444435,shared_bdqn_mean_minus_shared_ddqn,0.05666666666666664,0.12666666666666665,0.0820088821440691,0.27,0.00835877466534865,0.35333333333333306,0.7,0.0,-9.545155993431855,-8.886550716941052,0.05666666666666664,0.036666666666666736,-0.02444444444444445,shared_bdqn,posterior_mean,0.1286074074074074,-0.037866666666666604,0.04822777802745501,,,-0.6103177797253379,shared_ddqn,deterministic,multi,,,0.0127124661897218,0.0,0.07399166772762933,0.197311111111111,0.0004592592592592591,42
0.0,0.0353037037037037,shared_bdqn_mean_minus_shared_ddqn,0.0,0.033333333333333326,-0.02118785837744741,-0.22666666666666657,0.01833465503568596,-0.20666666666666655,0.7,0.0,8.511413364872858,7.399392097264439,0.019999999999999962,-0.006666666666666599,0.015555555555555559,shared_bdqn,posterior_mean,-0.05000740740740739,0.009051851851851866,-0.018752777948975563,,,0.6406494416671888,shared_ddqn,deterministic,multi,,,0.017913772546153395,0.0,-0.02998333354791005,-0.07995555555555556,7.407407407407406e-05,43
0.0,-0.03926666666666666,shared_bdqn_mean_minus_shared_ddqn,0.09333333333333332,0.10666666666666663,-0.07127002333297144,-0.5133333333333332,0.08229338022576435,-0.6900000000000004,0.7,0.0,-1.104321728691474,5.287186821858356,0.043333333333333335,-0.07333333333333336,0.05055555555555555,shared_bdqn,posterior_mean,-0.20082962962962958,0.06256296296296293,-0.0753111098210017,,,2.0860162508821753,shared_ddqn,deterministic,multi,,,-0.009839261626726409,0.0,-0.12149166718125337,-0.3239777777777777,0.00046666666666666645,44
0.0,-8.148148148147405e-05,shared_bdqn_mean_minus_shared_ddqn,0.07666666666666666,0.1166666666666667,-0.006718070526545161,-0.3566666666666667,0.060725754656390504,-0.4299999999999997,1.0,0.0,13.37777777777778,5.929497026271221,0.06,-0.020000000000000018,0.011111111111111113,shared_bdqn,posterior_mean,-0.08028888888888885,0.019822222222222186,-0.030108334124088282,,,1.5515800000856332,shared_ddqn,deterministic,multi,,,0.006824010075015777,0.0,-0.06235833515723549,-0.1662888888888887,0.000437037037037037,42
0.0,0.021918518518518518,shared_bdqn_mean_minus_shared_ddqn,-0.08000000000000002,-0.10333333333333333,0.02628050223573014,0.016666666666666607,-0.03602225135346794,-0.01666666666666705,1.0,0.0,1.2563120567375918,-1.2447552447552432,-0.06333333333333335,0.0,0.001944444444444443,shared_bdqn,posterior_mean,0.03442222222222213,-0.01737037037037037,0.012908333577215658,,,-0.7212801388329106,shared_ddqn,deterministic,multi,,,0.012904116020897624,0.0,0.01598333418369291,0.04262222222222234,-0.0006000000000000003,43
0.0,0.023844444444444432,shared_bdqn_mean_minus_shared_ddqn,-0.0033333333333332993,-0.003333333333333355,0.026315896362096247,0.009999999999999787,-0.002014777883544122,0.02666666666666684,1.0,0.0,-6.426666666666669,-8.38284690220174,0.0,0.0033333333333332993,0.0036111111111111066,shared_bdqn,posterior_mean,0.04823703703703708,-0.016755555555555524,0.01808888979256154,,,-0.6952062491626805,shared_ddqn,deterministic,multi,,,0.0166949387062732,0.0,0.030075002014636976,0.08020000000000005,-7.407407407407363e-06,44
0.0,0.04288888888888888,shared_bdqn_sample_minus_shared_ddqn,0.02999999999999997,0.06,0.076315271610715,0.2566666666666668,-0.0031406448351092575,0.30666666666666664,0.7,0.0,-11.97830018083183,-11.16512214551248,0.02999999999999997,0.036666666666666736,-0.024166666666666684,shared_bdqn,posterior_sample_shared,0.10457777777777777,-0.03372592592592594,0.039216667140523576,,,-0.9368362517659898,shared_ddqn,deterministic,multi,,,0.01679529023751651,0.0,0.05679166796306767,0.15144444444444427,0.00021481481481481482,42
0.0,0.03933333333333333,shared_bdqn_sample_minus_shared_ddqn,-0.06333333333333335,-0.07,-0.022577696774766287,-0.23999999999999977,-0.01332446100612189,-0.2866666666666666,0.7,0.0,-0.42773587809758595,-2.4969831692600835,-0.053333333333333344,-0.046666666666666634,0.049444444444444444,shared_bdqn,posterior_sample_shared,-0.05245185185185175,0.009348148148148216,-0.019669445604085928,,,-0.35370069778391855,shared_ddqn,deterministic,multi,,,0.023935573716373323,0.0,-0.03656666750709214,-0.0975111111111111,-0.0003925925925925924,43
0.0,-0.020985185185185176,shared_bdqn_sample_minus_shared_ddqn,-0.06333333333333332,-0.053333333333333344,-0.07730429808127498,-0.3999999999999999,-0.006134147648130292,-0.516666666666667,0.7,0.0,9.343382352941177,6.334735981533136,-0.06999999999999998,-0.050000000000000044,0.016111111111111118,shared_bdqn,posterior_sample_shared,-0.1671111111111111,0.04798518518518513,-0.06266666628420353,,,1.247886527871505,shared_ddqn,deterministic,multi,,,-0.004638501234786305,0.0,-0.09060000126560519,-0.24160000000000004,-0.00031851851851851876,44
0.0,0.010325925925925933,shared_bdqn_sample_minus_shared_ddqn,0.006666666666666654,0.003333333333333355,-0.02278920502362619,-0.32666666666666666,0.022678616609252453,-0.35333333333333306,1.0,0.0,14.461948249619482,1.5254035528346819,0.003333333333333355,-0.01666666666666672,0.006666666666666696,shared_bdqn,posterior_sample_shared,-0.06924444444444444,0.014162962962962933,-0.025966665744781486,,,0.7647811096897135,shared_ddqn,deterministic,multi,,,0.017715542180719468,0.0,-0.046850001215934745,-0.12493333333333334,4.444444444444461e-05,42
