Using device: cuda
torch threads: 1
train_every: 4, learning_starts: 1000
reward_version: v3_frontier_400
reward_config:
  reward_version: v3_frontier_400
  step_penalty: -0.005
  new_cell_bonus: 0.002
  revisit_penalty: 0.0
  new_observed_cell_bonus: 0.015
  new_observed_cell_bonus_cap: 0.15
  boundary_penalty: -0.2
  idle_stay_penalty: -0.03
  detect_value1_bonus: 0.6
  detect_value2_bonus: 1.5
  track_progress_value1_bonus: 0.2
  track_progress_value2_bonus: 0.6
  complete_value1_bonus: 4.0
  complete_value2_bonus: 12.0
  all_targets_bonus: 5.0


[Eval 850] {'eval_reward': -26.626699999999836, 'eval_detected': 1.8, 'eval_completed': 0.3, 'eval_detected_value': 2.4, 'eval_completed_value': 0.4, 'eval_sensor_coverage': 0.3557500034570694, 'stay_ratio': 0.3775, 'boundary_hit_ratio': 0.32975, 'revisit_ratio': 0.99775, 'sensor_revisit_ratio': 0.904, 'new_observed_cells_per_step': 0.35325, 'tracking_progress_ratio': 0.0045}

[Eval 900] {'eval_reward': -12.372499999999963, 'eval_detected': 1.8, 'eval_completed': 0.5, 'eval_detected_value': 2.1, 'eval_completed_value': 0.6, 'eval_sensor_coverage': 0.36175000220537185, 'stay_ratio': 0.253, 'boundary_hit_ratio': 0.179, 'revisit_ratio': 0.9975, 'sensor_revisit_ratio': 0.9045, 'new_observed_cells_per_step': 0.35925, 'tracking_progress_ratio': 0.00625}

[Eval 950] {'eval_reward': -11.777699999999978, 'eval_detected': 1.4, 'eval_completed': 0.5, 'eval_detected_value': 1.7, 'eval_completed_value': 0.7, 'eval_sensor_coverage': 0.2844999976456165, 'stay_ratio': 0.5485, 'boundary_hit_ratio': 0.12725, 'revisit_ratio': 0.99775, 'sensor_revisit_ratio': 0.92525, 'new_observed_cells_per_step': 0.282, 'tracking_progress_ratio': 0.0045}

[Eval 1000] {'eval_reward': -16.36749999999988, 'eval_detected': 1.8, 'eval_completed': 0.8, 'eval_detected_value': 2.3, 'eval_completed_value': 1.2, 'eval_sensor_coverage': 0.41325000375509263, 'stay_ratio': 0.33525, 'boundary_hit_ratio': 0.27275, 'revisit_ratio': 0.9975, 'sensor_revisit_ratio': 0.89025, 'new_observed_cells_per_step': 0.41075, 'tracking_progress_ratio': 0.00725}
Training complete.
Best checkpoint: runs/v3_frontier_400/ddqn_seed44_1000/best.pt at episode 400, score=-7.048
